"item_id",qty_available,"stock_status","active_status"
"BRN1130070",0,"N","Y"
"ATISKS0300",9,"S","Y"
"AZM11406",0,"N","Y"
"AZM12203",0,"N","Y"
"AZM16118",52,"S","Y"
"BCY33906",80,"S","Y"
"BCY34018",6,"S","Y"
"BCY46422",0,"S","Y"
"BRN112022065",0,"N","Y"
"BRN112051193",0,"S","Y"
"BUR410284",0,"N","Y"
"BUR420532",0,"N","Y"
"BUR420578",2,"S","Y"
"BUR626050",0,"N","Y"
"BUT70210",9,"S","Y"
"BUT80017",17,"S","Y"
"CRK3010C",0,"N","Y"
"DOS1010137",12,"S","Y"
"GLK04832",51,"S","Y"
"GLK10032",0,"S","Y"
"HKS255",18,"S","Y"
"HKS943",7,"S","Y"
"HOP1204S",0,"N","Y"
"HOP1411",51,"S","Y"
"HOP1452BK",0,"N","Y"
"HOP902",142,"S","Y"
"JTM1440N",89,"S","Y"
"KER1660",20,"S","Y"
"KHRKS620",14,"S","Y"
"KLBA186N",0,"N","Y"
"KLBCM272",0,"N","Y"
"KLBPOC220",36,"S","Y"
"KLBS10C",0,"N","Y"
"LEU49858",4,"S","Y"
"LEU49867",0,"N","Y"
"LEU49917",0,"N","Y"
"LEU49930",0,"N","Y"
"LEU50003",2,"S","Y"
"LEU50012",0,"N","Y"
"LEU50027",0,"N","Y"
"LEU50053",0,"N","Y"
"LEU51260",0,"N","Y"
"LEU51705",0,"N","Y"
"LEU51733",0,"N","Y"
"LEU52296",5,"S","Y"
"LEU53436",0,"N","Y"
"LEU53568",0,"N","Y"
"LEU55705",0,"N","Y"
"LEU55761",0,"N","Y"
"LEU57582",0,"N","Y"
"MAG108000063",15,"C","Y"
"MAGAK3A094",0,"N","Y"
"MAGAM3A064",0,"N","Y"
"MAGLM3A001",0,"N","Y"
"MAGS3D116",0,"N","Y"
"MECMGBRHP15N",0,"S","Y"
"MECMGWPP32STN",0,"N","Y"
"MECMGWPPKSSTB",0,"S","Y"
"PAC00314",0,"N","Y"
"PAC01321",0,"N","Y"
"PAC02455",0,"S","Y"
"PAC02514",0,"N","Y"
"PAC02980",0,"N","Y"
"PEAPGG45P2",14,"S","Y"
"PEAPGP12",0,"N","Y"
"PEL90986",0,"N","Y"
"PROBER01",0,"S","Y"
"PROLDR01",9,"S","Y"
"PROSMIA1",0,"N","Y"
"RUG90230",6,"S","Y"
"SOU103",19,"S","Y"
"STR33004",0,"N","Y"
"STR44400",0,"N","Y"
"STR45104",0,"N","Y"
"STR65035",0,"N","Y"
"STR68220",0,"N","Y"
"STR72003",0,"N","Y"
"STR77175",2,"S","Y"
"STR85175",0,"S","Y"
"TAC1081130",0,"N","Y"
"TASBA1545X32",0,"N","Y"
"TRJBE04",0,"N","Y"
"TRJRX01NSN",6,"S","Y"
"TRJTA452",0,"N","Y"
"UNC10013",0,"S","Y"
"UNC21310",0,"N","Y"
"BUT26972",18,"S","Y"
"UNC50121",0,"N","Y"
"UNC54192",3,"S","Y"
"UNC76022",0,"N","Y"
"UNC76361",2,"S","Y"
"UNC78021",2,"C","Y"
"UNC88531",0,"N","Y"
"VOLVCTP110B",2,"S","Y"
"WIL10180",1,"S","Y"
"WIL31T",0,"N","Y"
"WIL326",0,"N","Y"
"WIL337B",5,"S","Y"
"WIL366BF",0,"N","Y"
"WIL92BV",0,"N","Y"
"WVR48047",8,"S","Y"
"WVR48065",0,"N","Y"
"WVR48074",12,"S","Y"
"REV12007",0,"S","Y"
"REV12104",1,"S","Y"
"BERC5B044",0,"N","Y"
"BERJG85FW",0,"N","Y"
"BERS5850370",0,"N","Y"
"JTM4510GB",0,"N","Y"
"JTM4520B",0,"N","Y"
"JTM4525S",0,"N","Y"
"FIV711837503XLT",0,"N","Y"
"FIV723441602XLT",0,"N","Y"
"FIV723447504XLT",0,"N","Y"
"FIV723450106XLT",0,"N","Y"
"FIV72345019LS",0,"N","Y"
"FIV72345750M",0,"N","Y"
"FIV7330812030",0,"N","Y"
"FIV7330819040",0,"N","Y"
"FIV742520552832",0,"N","Y"
"FIV742520553030",0,"N","Y"
"FIV742520553634",0,"N","Y"
"FIV742520553832",0,"N","Y"
"FIV742520554436",0,"N","Y"
"FIV742730702834",0,"N","Y"
"FIV742730703636",0,"N","Y"
"FIV7432601954",0,"N","Y"
"FIV7432610850",0,"N","Y"
"FIV7432675040",0,"N","Y"
"FIV7432675046",0,"N","Y"
"FIV7432689042",0,"N","Y"
"FIV743320193834",0,"N","Y"
"FIV743320552836",0,"N","Y"
"FIV743320553830",0,"N","Y"
"FIV7433801931",0,"N","Y"
"FIV7433875048",0,"N","Y"
"FIV7433889044",0,"N","Y"
"FIV7437185032",0,"N","Y"
"FIV7437185035",0,"N","Y"
"FIV750130192XL",0,"N","Y"
"FIV750130195XL",0,"N","Y"
"LET850132",0,"N","Y"
"BCY34611",0,"N","Y"
"LYM7832217",0,"S","Y"
"BRN1130053",0,"N","Y"
"BRN1130253",0,"N","Y"
"BRN1130287",0,"N","Y"
"BRN1130553",0,"N","Y"
"BRN1131133",0,"N","Y"
"BRN1131883",0,"N","Y"
"BRN1133283",0,"N","Y"
"BRN1135153",0,"N","Y"
"BRN11452",0,"N","Y"
"BRN121020091",0,"N","Y"
"BRN121041893",0,"N","Y"
"BRN122299",0,"N","Y"
"BRN122310325",0,"N","Y"
"BRN122562",0,"N","Y"
"BRN12325",0,"N","Y"
"BRN12330",0,"N","Y"
"BRN12377",0,"N","Y"
"BRN12382",0,"N","Y"
"BRN124032",0,"N","Y"
"BRN12859",0,"N","Y"
"BRN12893",0,"N","Y"
"BRN129100",0,"N","Y"
"BRN129240",0,"N","Y"
"BRN13002050",0,"N","Y"
"BRN13005099",0,"N","Y"
"BRN1301027317",0,"N","Y"
"BRN1302017304",0,"N","Y"
"BRN1303001701",0,"N","Y"
"BRN1304014703",0,"N","Y"
"CRKINOX4K",0,"N","Y"
"CRKM1610KSF",0,"N","Y"
"CZM11187",0,"N","Y"
"CZM19119",0,"N","Y"
"DANDD10014",0,"N","Y"
"DANDD10142",0,"N","Y"
"DANDD81641",0,"N","Y"
"KER1605CKTST",0,"S","Y"
"KER1880",6,"S","Y"
"KER1970STX",0,"N","Y"
"KER3655X",0,"N","Y"
"LET830485A",0,"N","Y"
"LET830683A",0,"N","Y"
"LET831462",0,"N","Y"
"LET831566",0,"N","Y"
"LET8601251",0,"N","Y"
"LET8602540",0,"N","Y"
"LET930378",0,"N","Y"
"MAR71952",0,"N","Y"
"REM17269",0,"N","Y"
"REM19935",0,"N","Y"
"RUG90345",0,"N","Y"
"RVO901105",77,"S","Y"
"RVO901122",0,"N","Y"
"SAV55215",0,"N","Y"
"SAV55250",0,"N","Y"
"SECPBXHCNBCF02",0,"N","Y"
"SECSGRWHUS",0,"N","Y"
"SPD0102CFDE",0,"N","Y"
"SPD0102MC",0,"N","Y"
"SPD0250CMC",0,"N","Y"
"SPD0255CMC",0,"N","Y"
"WARM968G",0,"N","Y"
"RED115211",0,"N","Y"
"RED115215",1,"S","Y"
"ALN1481",0,"N","Y"
"ALN1861",0,"N","Y"
"ALN19023",6,"N","Y"
"ALN6017",0,"N","Y"
"ALN8203",0,"N","Y"
"ALN8209",0,"N","Y"
"ALN99748",0,"N","Y"
"MAGSPPP01H",38,"S","Y"
"MAGSPPP097",0,"N","Y"
"OBDOB1059BLK",0,"N","Y"
"RADBTPR04K120",0,"N","Y"
"RADBTPY02K130",0,"N","Y"
"RADJRJ410CS",0,"N","Y"
"RADSP61EPGS5X6X",0,"N","Y"
"RADST112GS2X",0,"N","Y"
"RADST213PGS2X",0,"N","Y"
"RADST213PGS5X",0,"N","Y"
"RADSV222ZGM4X",0,"N","Y"
"RADSV222ZGMM",0,"N","Y"
"RADSV252ZOM4X",0,"N","Y"
"RADSV252ZOMM",0,"N","Y"
"RADSV2GSXL",0,"N","Y"
"RADSV2OM5X",0,"N","Y"
"RADSV2ZGMM",0,"N","Y"
"RADSV2ZGS3X",0,"N","Y"
"RADSV2ZOSL",0,"N","Y"
"RADSV4GS4X",0,"N","Y"
"RADSV4GSXLPOL",0,"N","Y"
"RADSV4OSL",0,"N","Y"
"RADSV592ZGD2X",0,"N","Y"
"RADSV593ZGD5X",0,"N","Y"
"RADSV61NZOS2X",0,"N","Y"
"RADSV622ZOT5X",0,"N","Y"
"RADSV63OXL",0,"N","Y"
"RADSV7G4X",0,"N","Y"
"RADSV83GSXL",0,"N","Y"
"RADSV8GM4X",0,"N","Y"
"RADSV8OMM",0,"N","Y"
"RADSVL4GSSH",0,"N","Y"
"RADT7140C",0,"N","Y"
"RADT71GRC",0,"N","Y"
"RADXC0130CS",0,"N","Y"
"TRUTG316D",0,"N","Y"
"TRUTG324H",0,"N","Y"
"TRUTG7215D",0,"N","Y"
"TRUTG7315C",0,"N","Y"
"TRUTG81C",0,"N","Y"
"TRUTG948ED",0,"N","Y"
"CLTSP300237",0,"N","Y"
"STR76375",0,"N","Y"
"STR88036",0,"N","Y"
"TRJTA11J308",0,"N","Y"
"FEDAE338F",0,"N","Y"
"FEDP3006TC1",15,"S","Y"
"FEDP3006TT2",0,"S","Y"
"FEDP300WTC2",3,"S","Y"
"FEDP708TT2",0,"N","Y"
"FEDP9374SA",0,"N","Y"
"FEDPF154FS4",68,"S","Y"
"FEDPFC258F6",0,"N","Y"
"FEDPHT258F6",0,"N","Y"
"FEDPWB2092",186,"S","Y"
"FEDUM22",0,"S","Y"
"CCI3746",0,"S","Y"
"CCI73",0,"S","Y"
"FUSF270FSLR1",0,"S","Y"
"FUSF338FFS2",8,"S","Y"
"FUSF708FS2",0,"S","Y"
"SPE2042",0,"N","Y"
"TAPTIM66100LBLL",0,"N","Y"
"TAPTOOL90301",0,"N","Y"
"TUF1201TTLLCP",0,"N","Y"
"TUF1201TTLMK940LSR",0,"N","Y"
"TUF1201TTRMK940LSR",0,"N","Y"
"TUF1201TTRSM2",0,"N","Y"
"TUF1203TTLSM2",0,"N","Y"
"TUF1522BPL75",0,"N","Y"
"TUF1522BPR71",0,"N","Y"
"TUF1522BWR79",0,"N","Y"
"TUF1522HGL75",0,"N","Y"
"TUF1522NYR73",0,"N","Y"
"TUF1522NYR79",0,"N","Y"
"TUF1978NYLB92F",0,"N","Y"
"TUF8815CBV2",0,"N","Y"
"TUF8848BRALG",0,"N","Y"
"TUF8905NYA",0,"N","Y"
"RVO901128",0,"N","Y"
"STR14512",0,"N","Y"
"BERBS0601440058",18,"S","Y"
"BERGUB626020430L",0,"S","Y"
"BERGUB626020430XXL",1,"S","Y"
"BERTS5270850127L",1,"S","Y"
"BERTS5270850127XL",1,"S","Y"
"BERTS547085074AXXXL",1,"S","Y"
"BERTS5470850815S",1,"S","Y"
"TROSGRIVRTA0BT00",0,"N","Y"
"TROSPOSGRI000T00",0,"N","Y"
"TROSSLI3PSX0FT00",0,"N","Y"
"TROSTRXBR111BT00",0,"N","Y"
"TROSTSHCAR0XBT00",0,"N","Y"
"VOLVC10IC1228R",0,"N","Y"
"VOLVC10IC1316BLUE",0,"N","Y"
"VOLVC3AGG",0,"N","Y"
"VOLVC3NFBHG",0,"N","Y"
"VOLVC3NFBLUEVG",0,"N","Y"
"VOLVC3NFSTB",0,"N","Y"
"VOLVC3NFSTBLUEHG",0,"N","Y"
"VOLVC3NFSVG",0,"N","Y"
"VOLVCHDS1INLS",0,"N","Y"
"VOLVCIF7LRB",0,"N","Y"
"VOLVCLRW10RBG",0,"N","Y"
"VOLVCLRWMRB",0,"N","Y"
"VOLVCLS10RO",0,"N","Y"
"VOLVCLS77LGREEN",0,"N","Y"
"VOLVCLS77RO",0,"N","Y"
"VOLVCLSMLGREEN",0,"N","Y"
"VOLVCLTS10LB",0,"N","Y"
"VOLVCLTS10RY",0,"N","Y"
"VOLVCLTSMRR",0,"N","Y"
"VOLVCMZHM2",0,"N","Y"
"VOLVCNC32HC7HM2",0,"N","Y"
"VOLVCNC7WMRB",0,"N","Y"
"VOLVCNCFBC22",0,"N","Y"
"VOLVCNCFBCWMR",0,"N","Y"
"VOLVCNCIC7WMRB",0,"N","Y"
"VOLVCNCSC7HMRB",0,"N","Y"
"VOLVCNCSC7WMR",0,"N","Y"
"VOLVCSF719B",0,"N","Y"
"VOLVCSF7HMRB",0,"N","Y"
"VOLVCSN7HM2B",0,"N","Y"
"VOLVCSN7LRB",0,"N","Y"
"VOLVCTHM122822RBE",0,"N","Y"
"VOLVCTHM12287HM2B",0,"N","Y"
"VOLVCTHM12287WMRBLUE",0,"N","Y"
"VOLVCTHM1228HM2SBE",0,"N","Y"
"VOLVCTHM22BLUEBE",0,"N","Y"
"VOLVCTHM22R",0,"N","Y"
"VOLVCTHM32HC7HM2B",0,"N","Y"
"VOLVCTHM32HC7HM2BLUEBE",0,"N","Y"
"VOLVCTHM32HC7WMRRBE",0,"N","Y"
"VOLVCTHM32HCWMRG",0,"N","Y"
"VOLVCTHM7HMRBLUE",0,"N","Y"
"VOLVCTHM7WMRBBE",0,"N","Y"
"VOLVCTHMC32HCHM2",0,"N","Y"
"VOLVCTHMCFBC7LRBE",0,"N","Y"
"VOLVCTHMCIC7WMR",0,"N","Y"
"VOLVCTHMCLFBCHM2BE",0,"N","Y"
"VOLVCTHMD12287HM2BLUEBE",0,"N","Y"
"VOLVCTHMD12287LRB",0,"N","Y"
"VOLVCTHMD12287WMRRBE",0,"N","Y"
"VOLVCTHMD1228WMRG",0,"N","Y"
"VOLVCTHMD32HC7HM2R",0,"N","Y"
"VOLVCTHMD32HC7LRBLUEBE",0,"N","Y"
"VOLVCTHMD32HC7LRR",0,"N","Y"
"VOLVCTHMD32HCHM2B",0,"N","Y"
"VOLVCTHMD32HCHM2BLUEBE",0,"N","Y"
"VOLVCTHMD32HCWMRRBE",0,"N","Y"
"VOLVCTHMDFBC22R",0,"N","Y"
"VOLVCTHMDFBC22SBE",0,"N","Y"
"VOLVCTHMDFBC7HMRBLUEBE",0,"N","Y"
"VOLVCTHMDFBC7HMRR",0,"N","Y"
"VOLVCTHMDFBC7WMRB",0,"N","Y"
"VOLVCTHMDFBC7WMRBLUEBE",0,"N","Y"
"VOLVCTHMDFBCWMRB",0,"N","Y"
"VOLVCTHMDIC7HM2BLUE",0,"N","Y"
"VOLVCTHMDIC7HMRSBE",0,"N","Y"
"VOLVCTHMDIC7WMRBLUEBE",0,"N","Y"
"VOLVCTHMDIC7WMRR",0,"N","Y"
"VOLVCTHMDICWMRBLUEBE",0,"N","Y"
"VOLVCTHMDLFBC7HMRGBE",0,"N","Y"
"VOLVCTHMDLFBC7WMRBLUE",0,"N","Y"
"VOLVCTHMDLFBCHM2SBE",0,"N","Y"
"VOLVCTHMDSC22R",0,"N","Y"
"VOLVCTHMDSC7LRS",0,"N","Y"
"VOLVCTHMDSCHM2GBE",0,"N","Y"
"VOLVCTHMDWMRBLUE",0,"N","Y"
"VOLVCTHMFBC22SBE",0,"N","Y"
"VOLVCTHMFBC7WMRBBE",0,"N","Y"
"VOLVCTHMFBC7WMRG",0,"N","Y"
"VOLVCTHMFBCHM2S",0,"N","Y"
"VOLVCTHMFBCWMRBBE",0,"N","Y"
"VOLVCTHMHM2GBE",0,"N","Y"
"VOLVCTHMI12287HM2BLUE",0,"N","Y"
"VOLVCTHMI12287WMRG",0,"N","Y"
"VOLVCTHMI12287WMRRBE",0,"N","Y"
"VOLVCTHMI1228WMRBBE",0,"N","Y"
"VOLVCTHMI1228WMRG",0,"N","Y"
"JTM4547FB",0,"N","Y"
"JTMBW01M",0,"N","Y"
"JTMBW03R",0,"N","Y"
"JTMBW16R",18,"S","Y"
"DACRPB022",0,"N","Y"
"KLBPOU300T",0,"N","Y"
"REV12402",1,"S","Y"
"PROAKA4",0,"N","Y"
"PRORUGA15",17,"S","Y"
"CHA40470",0,"N","Y"
"CHA40760",13,"S","Y"
"CHA40906",0,"N","Y"
"BERE00344",0,"N","Y"
"BERJM4PX917",29,"S","Y"
"BERS180F918",0,"N","Y"
"HLTR01523",102,"S","Y"
"LIM12052",6,"S","Y"
"MTM80940",20,"S","Y"
"MTMBH141",0,"N","Y"
"MTMP509M29",44,"S","Y"
"MTMS25D11",0,"N","Y"
"OUT96410",44,"S","Y"
"OUT98221",0,"N","Y"
"SPE1035",0,"N","Y"
"SPE4678",0,"N","Y"
"SPE4723",0,"N","Y"
"SPE4750",0,"N","Y"
"SPE5140",0,"N","Y"
"BLA5204",0,"N","Y"
"FUSF3030FS1",0,"S","Y"
"FEDH16375",8,"S","Y"
"FEDH2046",17,"S","Y"
"FEDP15400",0,"N","Y"
"FEDP1582",0,"N","Y"
"FEDP7RH",0,"N","Y"
"FEDP9HS2",0,"S","Y"
"BCY13187",0,"N","Y"
"STR72028",0,"N","Y"
"STR75913",0,"N","Y"
"HVZS400R",0,"N","Y"
"HVZXCT1002",0,"N","Y"
"LOH109",15,"S","Y"
"LOHMVP4",7,"S","Y"
"MADMD119",0,"N","Y"
"MADMD414",0,"S","Y"
"RADCF7000BP",15,"S","Y"
"RADHN0190CS",0,"S","Y"
"RADMA0600CS",0,"N","Y"
"RADSLRV0140",0,"N","Y"
"LEU61750",0,"N","Y"
"LEU62755",0,"N","Y"
"INSCFL050425",0,"N","Y"
"UNC81531",7,"S","Y"
"CRMLG111",4,"S","Y"
"JTMM1458",0,"N","Y"
"SCP28764",0,"N","Y"
"SCP28775",3,"S","Y"
"SCP28784",2,"S","Y"
"WAR1RG",0,"N","Y"
"WAR615M",2,"S","Y"
"WARA204LM",3,"S","Y"
"WARM888875S",0,"N","Y"
"FIV58601131",0,"N","Y"
"FIV89250019LXL",0,"N","Y"
"FIV723187203XL",0,"N","Y"
"FIV1202401914W",0,"N","Y"
"FIV630717244",0,"N","Y"
"FIV633060554",0,"N","Y"
"FIV6330618220",0,"N","Y"
"FIV6436072414",0,"N","Y"
"FIV6436972416L",0,"N","Y"
"FIV710011902XL",0,"N","Y"
"FIV71001T0192XL",0,"N","Y"
"FIV71001T1905XL",0,"N","Y"
"FIV71175T0193XL",0,"N","Y"
"FIV71175T162L",0,"N","Y"
"FIV72054T0194XL",0,"N","Y"
"FIV72175T1625XL",0,"N","Y"
"FIV72301T720XL",0,"N","Y"
"FIV72321T7204XL",0,"N","Y"
"FIV7328501942",0,"N","Y"
"FIV7328505542",0,"N","Y"
"FIV7328518234",0,"N","Y"
"FIV7328716230",0,"N","Y"
"FIV7328719030",0,"N","Y"
"FIV7328719240",0,"N","Y"
"FIV7328772440",0,"N","Y"
"FIV7330801930",0,"N","Y"
"FIV740030194XLS",0,"N","Y"
"FIV74003019SS",0,"N","Y"
"FIV740031084XLL",0,"N","Y"
"FIV74003108SL",0,"N","Y"
"FIV740031623XL",0,"N","Y"
"FIV74003162M",0,"N","Y"
"FIV74003190XS",0,"N","Y"
"FIV740037244XL",0,"N","Y"
"FIV74003724XLS",0,"N","Y"
"FIV74004019SL",0,"N","Y"
"FIV74004190S",0,"N","Y"
"FIV742510192832",0,"N","Y"
"FIV742510193234",0,"N","Y"
"FIV742510194030",0,"N","Y"
"FIV742510194432",0,"N","Y"
"FIV742510293230",0,"N","Y"
"FIV742510293632",0,"N","Y"
"FIV742510294236",0,"N","Y"
"FIV742510553030",0,"N","Y"
"FIV742511202834",0,"N","Y"
"FIV742511203236",0,"N","Y"
"FIV742511204032",0,"N","Y"
"FIV742511823232",0,"N","Y"
"FIV742511823836",0,"N","Y"
"FIV742511824430",0,"N","Y"
"FIV742511924234",0,"N","Y"
"FIV742517202836",0,"N","Y"
"FIV742517203632",0,"N","Y"
"FIV742517204034",0,"N","Y"
"FIV74251L19252",0,"N","Y"
"FIV742730183634",2,"S","Y"
"FIV742730193032",0,"S","Y"
"FIV742730194032",0,"N","Y"
"FIV742731202836",0,"N","Y"
"FIV742731203430",0,"N","Y"
"FIV742731623234",3,"S","Y"
"FIV742731623636",0,"S","Y"
"FIV742731624432",0,"N","Y"
"FIV742731903034",2,"S","Y"
"FIV742731903632",0,"N","Y"
"FIV742731923030",0,"N","Y"
"FIV742731923432",0,"S","Y"
"FIV742737243236",0,"N","Y"
"FIV742737244032",0,"N","Y"
"FIV742737244434",0,"N","Y"
"FIV74273L01954",0,"N","Y"
"FIV74273L16252",0,"N","Y"
"FIV74273L72450",0,"N","Y"
"FIV742800194XL",0,"N","Y"
"FIV74280190SL",0,"N","Y"
"FIV742807242XLL",0,"N","Y"
"FIV74280724S",0,"N","Y"
"FIV742900552830",0,"N","Y"
"FIV742900553236",0,"N","Y"
"FIV742900554434",0,"N","Y"
"FIV742901823032",0,"N","Y"
"FIV742901823636",0,"N","Y"
"FIV742901824230",0,"N","Y"
"FIV742901922836",0,"N","Y"
"FIV742901923430",0,"N","Y"
"FIV742901924034",0,"N","Y"
"FIV742901924436",0,"N","Y"
"FIV743100192832",0,"N","Y"
"FIV743100193436",0,"N","Y"
"FIV743100194436",0,"N","Y"
"FIV743107243834",0,"N","Y"
"FIV74350169XLS",0,"N","Y"
"FIV743637243230",0,"N","Y"
"FIV743637244236",0,"N","Y"
"TORRX0094",0,"N","Y"
"SUNCRFTS1",0,"N","Y"
"SUNCS281720",0,"N","Y"
"SUNCVF1",30,"S","Y"
"SUNSM0201",0,"N","Y"
"SUNSM4877",18,"S","Y"
"SUNSM5514",0,"N","Y"
"SUNSM756",0,"N","Y"
"SUNSM8500",0,"N","Y"
"SUNSP1200",0,"N","Y"
"FIV743690192830",0,"N","Y"
"FIV743690193232",1,"S","Y"
"DED08442",0,"N","Y"
"FIV1203201911",0,"N","Y"
"BUC010205BG",0,"N","Y"
"BUC0110RDS1C",1,"N","Y"
"BUC0124BKSLE",0,"N","Y"
"BUC0141BKSVPC",0,"N","Y"
"BUC019105BR",0,"N","Y"
"BUC027615BK",0,"N","Y"
"BUC0279WASBC",0,"N","Y"
"BUC0285BKSC",0,"N","Y"
"BUC0286CMS",0,"N","Y"
"BUC0292PNS",0,"N","Y"
"BUC0309CWS",0,"N","Y"
"BUC0379BRSC",0,"N","Y"
"BUC0390BKSC",0,"N","Y"
"BUC0393BKGVPC",0,"N","Y"
"BUC0525SSS",0,"N","Y"
"BUC069315BK",0,"N","Y"
"BUC0757BKM",0,"N","Y"
"BUC0846BKSC",0,"N","Y"
"BUC0869CMS",0,"N","Y"
"BUC21004",0,"N","Y"
"BUC97075C",0,"N","Y"
"BUC97082C",0,"N","Y"
"MAKK4019PC",0,"N","Y"
"MAKK4070PC",0,"N","Y"
"MAKKNGR18P",0,"N","Y"
"MAKKNGR22PD1",0,"N","Y"
"MAKKNGR70P",0,"N","Y"
"MAKSKC17",0,"N","Y"
"MGT25A",0,"S","Y"
"MGT357E",0,"N","Y"
"MGT38D",0,"N","Y"
"MGT38SWA",0,"N","Y"
"MGT45C",0,"N","Y"
"MGT9A",0,"S","Y"
"MGTBR45C",0,"N","Y"
"MGTBU357B",0,"N","Y"
"MGTBU38C",0,"N","Y"
"MGTBU44A",0,"N","Y"
"MGTBU45C",0,"N","Y"
"MGTBU9F",0,"N","Y"
"MGTGG38A",0,"N","Y"
"FIV723724613XL",0,"N","Y"
"CML53368",0,"N","Y"
"ASC80027",49,"S","Y"
"ASC80059",0,"N","Y"
"HOR050000",0,"N","Y"
"HOR22265",0,"N","Y"
"HOR8103",0,"N","Y"
"HOR82674",0,"N","Y"
"HOR90700",0,"S","Y"
"HOR9969L",0,"N","Y"
"HOR9976XXXL",0,"N","Y"
"GNS1053",56,"S","Y"
"GNS1083",16,"S","Y"
"GNS1300",24,"S","Y"
"FIV40007041L",0,"N","Y"
"FIV50097019",0,"N","Y"
"FIV51067019",0,"N","Y"
"FIV52033019",0,"N","Y"
"FIV56960019",0,"N","Y"
"FIV59356120XL",0,"N","Y"
"FIV593580192XL",0,"N","Y"
"FIV59359019XL",0,"N","Y"
"FIV594931083XL",0,"N","Y"
"FIV62067W0102XL",0,"N","Y"
"FIV62070019M",0,"N","Y"
"FIV711770106XL",0,"N","Y"
"FIV72344010M",0,"N","Y"
"FIV723441605XL",0,"N","Y"
"FIV723451603XL",0,"N","Y"
"HOR91376",0,"S","Y"
"HOR99592S",0,"N","Y"
"HOR99773XXL",0,"N","Y"
"HOR99935",0,"N","Y"
"PST112600",0,"N","Y"
"PST1STEP8",10,"S","Y"
"PST22R",20,"S","Y"
"PST2PS37WR",0,"N","Y"
"PST338R",12,"S","Y"
"PST38ST",0,"N","Y"
"PST45CH",0,"N","Y"
"PSTBGAR15",36,"S","Y"
"PSTCR3622",0,"N","Y"
"PSTGPT",1,"S","Y"
"PSTJ451032",0,"N","Y"
"PSTMP45",0,"S","Y"
"PSTRUGER7717HMR",0,"N","Y"
"PSTSVC8",4,"S","Y"
"PSTUV27K30",0,"N","Y"
"PSTZFSPRAY6",2,"S","Y"
"TRN90310",16,"S","Y"
"TRN90398",1,"S","Y"
"TRN90515",7,"S","Y"
"TRN90614",4,"S","Y"
"GMGGMFRS2",3,"S","Y"
"FIV12220831105W",0,"N","Y"
"FIV1222083113W",0,"N","Y"
"FIV122208318W",0,"N","Y"
"FIV48130029M",0,"N","Y"
"FIV48130080XS",0,"N","Y"
"FIV58621328",0,"N","Y"
"ZIP28338",0,"N","Y"
"ZIP41123",0,"N","Y"
"FLM4000DC",0,"N","Y"
"WARM912873M",0,"N","Y"
"WARRAMP1BU",0,"N","Y"
"WARS898936M",0,"N","Y"
"CHA42642",0,"N","Y"
"ZIP142281A",0,"N","Y"
"CRMCMR203",6,"S","Y"
"FIV411800192XL",0,"N","Y"
"FIV41180T0164XL",0,"N","Y"
"FIV41180T019XL",0,"N","Y"
"INDCCSTDR",0,"N","Y"
"INDSSPXMBULKTOR",0,"N","Y"
"TEXTRF006NXT",0,"N","Y"
"PROPM249",8,"S","Y"
"EAREP5BKSPR",0,"N","Y"
"FEDXM12700AC",27,"S","Y"
"CMM22B1C50",0,"N","Y"
"CMM22BA414",0,"N","Y"
"VOLVCTHMI22S",0,"N","Y"
"VOLVCTHMI32HC22BBE",0,"N","Y"
"VOLVCTHMI32HC7HM2GBE",0,"N","Y"
"VOLVCTHMI32HC7HM2S",0,"N","Y"
"VOLVCTHMI32HCHM2B",0,"N","Y"
"VOLVCTHMI32HCWMRRBE",0,"N","Y"
"VOLVCTHMI7HMRBBE",0,"N","Y"
"VOLVCTHMI7HMRG",0,"N","Y"
"VOLVCTHMI7LRS",0,"N","Y"
"VOLVCTHMI7WMRBBE",0,"N","Y"
"VOLVCTHMIC7HMRBLUEBE",0,"N","Y"
"VOLVCTHMIC7WMRB",0,"N","Y"
"VOLVCTHMICHM2RBE",0,"N","Y"
"VOLVCTHMIFBC22G",0,"N","Y"
"VOLVCTHMIFBC7LRR",0,"N","Y"
"VOLVCTHMIFBCHM2BLUEBE",0,"N","Y"
"VOLVCTHMIHM2B",0,"N","Y"
"VOLVCTHMIIC22RBE",0,"N","Y"
"VOLVCTHMIIC7LRSBE",0,"N","Y"
"VOLVCTHMIICHM2R",0,"N","Y"
"VOLVCTHMILFBC22BLUEBE",0,"N","Y"
"VOLVCTHMILFBC7HMRB",0,"N","Y"
"VOLVCTHMILFBCHM2BLUE",0,"N","Y"
"VOLVCTHMILFBCWMRSBE",0,"N","Y"
"VOLVCTHMISC22BLUE",0,"N","Y"
"VOLVCTHMISC7HM2R",0,"N","Y"
"VOLVCTHMISC7HM2SBE",0,"N","Y"
"VOLVCTHMISC7LRBLUEBE",0,"N","Y"
"VOLVCTHMLFBC22BLUE",0,"N","Y"
"VOLVCTHMLFBC22GBE",0,"N","Y"
"VOLVCTHMLFBC7HM2SBE",0,"N","Y"
"VOLVCTHMLFBC7HMRBLUE",0,"N","Y"
"VOLVCTHMLFBC7LRR",0,"N","Y"
"VOLVCTHMLFBC7LRSBE",0,"N","Y"
"VOLVCTHMLFBCHM2R",0,"N","Y"
